image_path,target,first_action,final_action,prediction,exact,edit_distance,baseline_exact,fixed,broken,source,input_transform,crop_width,crop_height,crop_size_bucket
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000095_general_016980.jpg,70X161174,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,71X103174,False,3,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,48,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000096_general_004409.jpg,62P5688,baseline,baseline,62P5688,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,114,35,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000097_general_002820.jpg,95H15032,baseline,baseline,95H15032,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,215,160,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000098_general_010665.jpg,95P22098,baseline,baseline,95P22098,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,138,91,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000099_general_004715.jpg,651A0001,baseline,baseline,61A30001,False,2,False,False,False,yolo_plate_dataset,crop_source_bounding_box,52,15,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000100_general_003689.jpg,81G67421,baseline,baseline,60A67421,False,3,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,50,44,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000101_general_012158.jpg,78H107156,baseline,baseline,78H107156,True,0,True,False,False,cropped,existing_plate_crop,71,58,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000102_general_006177.jpg,50H50021,baseline,baseline,50H50021,True,0,True,False,False,cropped,existing_plate_crop,48,13,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000103_general_016341.jpg,59X86503,baseline,baseline,55X86503,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,85,77,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000104_general_005651.jpg,62K124701,baseline,baseline,62K324701,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,37,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000105_general_000970.jpg,72S14860,baseline,baseline,72S14860,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,44,43,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000106_general_013536.jpg,64U11777,baseline,baseline,64U11777,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,146,99,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000107_general_007961.jpg,29C209813,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,2C22813,False,3,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,48,38,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000108_general_006773.jpg,1F3111B,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,61F31118,False,2,False,False,False,yolo_plate_dataset,crop_source_bounding_box,41,15,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000109_general_015779.jpg,51X42171,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,51X42171,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,92,56,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000110_general_001677.jpg,59D167023,baseline,baseline,59D167023,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,98,82,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000111_general_011821.jpg,70Z72869,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,6Z17669,False,5,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,89,57,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000112_general_007666.jpg,30G56239,full_z1.15_up3_train_baseline,full_z1.15_up3_train_baseline,30G61239,False,2,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,141,103,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000113_general_009809.jpg,51G57342,baseline,baseline,STAU1FG,False,8,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,31,11,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000114_general_007529.jpg,50H37542,baseline,baseline,50H37542,True,0,True,False,False,cropped,existing_plate_crop,61,35,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000115_general_008768.jpg,36A34826,baseline,baseline,36A34826,True,0,True,False,False,cropped,existing_plate_crop,59,23,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000116_general_011457.jpg,59T1289,baseline,baseline,59T128966,False,2,False,False,False,yolo_plate_dataset,crop_source_bounding_box,37,26,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000117_general_004571.jpg,29H93881,baseline,baseline,29H93881,True,0,True,False,False,cropped,existing_plate_crop,47,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000118_general_001714.jpg,59T177207,baseline,baseline,59T177207,True,0,True,False,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000119_general_010928.jpg,1F0427F,baseline,baseline,TF04226,False,3,False,False,False,yolo_plate_dataset,crop_source_bounding_box,40,11,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000120_general_004442.jpg,51A54333,baseline,baseline,51A55433,False,2,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,125,42,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000121_general_016180.jpg,60A15840,baseline,baseline,60A15840,True,0,True,False,False,cropped,existing_plate_crop,85,63,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000122_general_010862.jpg,30F99015,baseline,baseline,30F99015,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,235,53,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000123_general_005368.jpg,51B19954,baseline,baseline,51B19954,True,0,True,False,False,cropped,existing_plate_crop,40,22,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000124_general_004681.jpg,66N83372,baseline,baseline,66N83372,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,134,100,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000125_general_013341.jpg,70E141250,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,70E141250,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,96,57,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000126_general_011653.jpg,59E178343,unwrap_z1.07_up2_clahe_rl_deblur_bilateral,unwrap_z1.07_up2_clahe_rl_deblur_bilateral,59E148343,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,99,83,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000127_general_007264.jpg,5141F582,baseline,baseline,51F58214,False,4,False,False,False,yolo_plate_ocr_dataset,existing_plate_crop,780,165,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000128_general_003026.jpg,30A82771,baseline,baseline,30A82771,True,0,True,False,False,cropped,existing_plate_crop,107,82,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000129_general_005180.jpg,51R35410,baseline,baseline,51R35410,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,71,50,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000130_general_008930.jpg,59C143017,baseline,baseline,59C143017,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,100,75,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000131_general_001411.jpg,82B126169,baseline,baseline,82B146169,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,93,86,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000132_general_005306.jpg,66P112283,baseline,baseline,66P112283,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,163,117,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000133_general_000736.jpg,59S194422,baseline,baseline,59S194422,True,0,True,False,False,cropped,existing_plate_crop,71,61,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000134_general_016381.jpg,47A18477,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,54526861,False,7,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,28,10,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000135_general_014106.jpg,68H25042,baseline,baseline,68H25042,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,140,107,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000136_general_004585.jpg,61L78532,baseline,baseline,61L78532,True,0,True,False,False,cropped,existing_plate_crop,37,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000137_general_013213.jpg,30E51995,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,30F51695,False,2,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,29,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000138_general_010649.jpg,37K4671,baseline,baseline,37K46713,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,57,31,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000139_general_011378.jpg,51AF270,baseline,baseline,51A72529,False,4,False,False,False,yolo_plate_dataset,crop_source_bounding_box,43,12,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000140_general_008304.jpg,60B344534,unwrap_z1.07_up2_clahe_rl_deblur_bilateral,unwrap_z1.07_up2_clahe_rl_deblur_bilateral,60B334534,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,72,62,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000141_general_005099.jpg,59N189404,baseline,baseline,59M189404,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,88,79,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000142_general_004066.jpg,60G37307,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,51G37307,False,2,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,106,26,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000143_general_008939.jpg,51G82627,baseline,baseline,51G82627,True,0,True,False,False,cropped,existing_plate_crop,48,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000144_general_008476.jpg,38D16367,baseline,baseline,38N1636,False,2,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,121,66,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000145_general_009730.jpg,68P66755,baseline,baseline,68P66755,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,322,251,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000146_general_003539.jpg,30G99949,baseline,baseline,30A99948,False,2,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,171,148,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000147_general_004755.jpg,51B07128,full_z1.15_up3_train_baseline,full_z1.15_up3_train_baseline,51B07128,True,0,False,True,False,cropped,existing_plate_crop,45,33,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000148_general_002249.jpg,94FK0857,baseline,baseline,94FK0857,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,154,114,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000149_general_014791.jpg,30A76649,baseline,baseline,36A25649,False,3,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,94,76,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000150_general_009285.jpg,29A73977,baseline,baseline,29A77397,False,2,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,144,183,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000151_general_013072.jpg,51H08849,baseline,baseline,51H08849,True,0,True,False,False,cropped,existing_plate_crop,106,32,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000152_general_012509.jpg,50DC3878,baseline,baseline,50DC3878,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,87,67,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000153_general_002631.jpg,59X157096,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,59X133096,False,2,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,37,27,min_side_lt32
