image_path,target,first_action,final_action,prediction,exact,edit_distance,baseline_exact,fixed,broken,policy_a_action,policy_b_action,policy_a_prediction,policy_b_prediction,prediction_agreement_change,source,input_transform,crop_width,crop_height,crop_size_bucket
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_002432.jpg,59P133163,baseline,baseline,59P133163,True,0,True,False,False,baseline,baseline,59P133163,59P133163,False,yolo_plate_dataset,crop_source_bounding_box,81,74,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_010653.jpg,67A00485,baseline,baseline,67A004651,False,2,False,False,False,baseline,baseline,67A004651,67A004651,False,archive_plate_crops_from_coords,existing_plate_crop,56,16,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_011221.jpg,30A55695,baseline,baseline,30A55695,True,0,True,False,False,baseline,baseline,30A55695,30A55695,False,archive_plate_crops_from_coords,existing_plate_crop,233,83,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_014752.jpg,30G09483,baseline,baseline,30G09483,True,0,True,False,False,baseline,baseline,30G09483,30G09483,False,archive_plate_crops_from_coords,existing_plate_crop,105,54,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_013637.jpg,30F17513,baseline,baseline,30F17513,True,0,True,False,False,baseline,baseline,30F17513,30F17513,False,cropped,existing_plate_crop,56,17,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_001725.jpg,49B104182,baseline,baseline,49B104182,True,0,True,False,False,full_z1.15_up2_train_baseline,baseline,49B104182,49B104182,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_015206.jpg,50H38139,baseline,baseline,50H38139,True,0,True,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,50H38139,50H38139,False,cropped,existing_plate_crop,40,21,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_017536.jpg,60B211703,baseline,baseline,60B211703,True,0,True,False,False,baseline,baseline,60B211703,60B211703,False,cropped,existing_plate_crop,45,42,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_002678.jpg,51S93114,baseline,baseline,51S93114,True,0,True,False,False,baseline,baseline,51S93114,51S93114,False,archive_plate_crops_from_coords,existing_plate_crop,91,79,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_007431.jpg,59C222974,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,59C22974,False,1,False,False,False,full_z0.93_up3_clahe_clip1_tile4,full_z1.00_up2_clahe_rl_deblur_bilateral,59C22974,59C22974,True,archive_plate_crops_from_coords,existing_plate_crop,42,35,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_017285.jpg,66M28530,baseline,baseline,66M28530,True,0,True,False,False,baseline,baseline,66M28530,66M28530,False,yolo_plate_dataset,crop_source_bounding_box,132,96,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_006085.jpg,51D77710,baseline,baseline,51D7710,False,1,False,False,False,baseline,baseline,51D7710,51D7710,False,archive_plate_crops_from_coords,existing_plate_crop,47,26,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_008672.jpg,59S211402,baseline,baseline,59S211402,True,0,True,False,False,baseline,baseline,59S211402,59S211402,False,archive_plate_crops_from_coords,existing_plate_crop,40,26,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_008009.jpg,60K34161,baseline,baseline,60K34161,True,0,True,False,False,baseline,baseline,60K34161,60K34161,False,cropped,existing_plate_crop,61,22,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_008492.jpg,59U145267,baseline,baseline,59U145267,True,0,True,False,False,baseline,baseline,59U145267,59U145267,False,yolo_plate_dataset,crop_source_bounding_box,102,81,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_014918.jpg,29E00124,baseline,baseline,29E00124,True,0,True,False,False,baseline,baseline,29E00124,29E00124,False,cropped,existing_plate_crop,30,20,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_002193.jpg,60F128808,baseline,baseline,60F128808,True,0,True,False,False,baseline,baseline,60F128808,60F128808,False,archive_plate_crops_from_coords,existing_plate_crop,76,52,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_002128.jpg,50H43913,baseline,baseline,50H43913,True,0,True,False,False,full_z1.15_up2_train_baseline,baseline,50H43913,50H43913,False,cropped,existing_plate_crop,73,42,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_009682.jpg,50X115095,baseline,baseline,50X115095,True,0,True,False,False,full_z1.15_up2_train_baseline,baseline,50X115095,50X115095,False,archive_plate_crops_from_coords,existing_plate_crop,47,28,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_003161.jpg,60A58477,baseline,baseline,60A58477,True,0,True,False,False,baseline,baseline,60A58477,60A58477,False,cropped,existing_plate_crop,54,45,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_005203.jpg,60K33196,baseline,baseline,60K33196,True,0,True,False,False,baseline,baseline,60K33196,60K33196,False,cropped,existing_plate_crop,45,28,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_007236.jpg,51G100DB,baseline,baseline,51GT0098,False,3,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,51GT0098,51G10098,False,yolo_plate_dataset,crop_source_bounding_box,43,14,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_011081.jpg,65P96067,baseline,baseline,65P96067,True,0,True,False,False,baseline,baseline,65P96067,65P96067,False,yolo_plate_dataset,crop_source_bounding_box,146,102,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_005190.jpg,59F163186,baseline,baseline,59F163186,True,0,True,False,False,baseline,baseline,59F163186,59F163186,False,yolo_plate_dataset,crop_source_bounding_box,90,76,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_010158.jpg,64B120263,baseline,baseline,64B120263,True,0,True,False,False,baseline,baseline,64B120263,64B120263,False,yolo_plate_dataset,crop_source_bounding_box,133,99,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_002891.jpg,59P147969,baseline,baseline,59P147969,True,0,True,False,False,baseline,baseline,59P147969,59P147969,False,archive_plate_crops_from_coords,existing_plate_crop,89,80,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_016266.jpg,50H36119,baseline,baseline,50H36119,True,0,True,False,False,baseline,baseline,50H36119,50H36119,False,cropped,existing_plate_crop,50,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_001776.jpg,69H02034,baseline,baseline,69H02034,True,0,True,False,False,baseline,baseline,69H02034,69H02034,False,cropped,existing_plate_crop,55,24,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_003936.jpg,60LD4507,baseline,baseline,60LD4507,True,0,True,False,False,baseline,baseline,60LD4507,60LD4507,False,cropped,existing_plate_crop,56,49,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_011580.jpg,38E100091,baseline,baseline,38E100091,True,0,True,False,False,baseline,baseline,38E100091,38E100091,False,cropped,existing_plate_crop,50,37,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_014710.jpg,30F39928,baseline,baseline,30F39928,True,0,True,False,False,baseline,baseline,30F39928,30F39928,False,cropped,existing_plate_crop,43,21,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_004444.jpg,88C11112,baseline,baseline,88C11112,True,0,True,False,False,baseline,baseline,88C11112,88C11112,False,cropped,existing_plate_crop,80,23,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_010269.jpg,60B852551,baseline,baseline,60B852551,True,0,True,False,False,baseline,baseline,60B852551,60B852551,False,cropped,existing_plate_crop,42,42,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_005318.jpg,59E170535,baseline,baseline,59E170535,True,0,True,False,False,baseline,baseline,59E170535,59E170535,False,yolo_plate_dataset,crop_source_bounding_box,94,76,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_003930.jpg,51L54520,baseline,baseline,51L54520,True,0,True,False,False,baseline,baseline,51L54520,51L54520,False,yolo_plate_dataset,crop_source_bounding_box,99,89,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_011366.jpg,59S171398,baseline,baseline,59S171398,True,0,True,False,False,full_z1.15_up2_train_baseline,baseline,59S171398,59S171398,False,yolo_plate_dataset,crop_source_bounding_box,88,79,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_003513.jpg,60LD04169,baseline,baseline,60LD04169,True,0,True,False,False,baseline,baseline,60LD04169,60LD04169,False,cropped,existing_plate_crop,85,45,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_011075.jpg,51H57785,baseline,baseline,51H57785,True,0,True,False,False,baseline,baseline,51H57785,51H57785,False,cropped,existing_plate_crop,32,22,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_007083.jpg,50LD14849,baseline,baseline,50LD14849,True,0,True,False,False,full_z1.15_up2_train_baseline,baseline,50LD14849,50LD14849,False,cropped,existing_plate_crop,44,31,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_005332.jpg,69K72676,baseline,baseline,69K72676,True,0,True,False,False,baseline,baseline,69K72676,69K72676,False,yolo_plate_dataset,crop_source_bounding_box,129,96,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_016588.jpg,36A16478,baseline,baseline,36A16478,True,0,True,False,False,baseline,baseline,36A16478,36A16478,False,cropped,existing_plate_crop,39,26,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_005808.jpg,59D199722,baseline,baseline,59S199722,False,1,False,False,False,full_z1.15_up2_train_baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,59S199722,59S199722,False,archive_plate_crops_from_coords,existing_plate_crop,42,31,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_017668.jpg,90B165210,baseline,baseline,90B165210,True,0,True,False,False,baseline,baseline,90B165210,90B165210,False,archive_plate_crops_from_coords,existing_plate_crop,57,50,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_013456.jpg,51F44814,baseline,baseline,51F44614,False,1,False,False,False,baseline,baseline,51F44614,51F44614,False,yolo_plate_dataset,crop_source_bounding_box,59,13,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_002938.jpg,60B555723,baseline,baseline,60B55723,False,1,False,False,False,baseline,baseline,60B55723,60B55723,False,yolo_plate_dataset,crop_source_bounding_box,68,50,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_006425.jpg,59S201572,baseline,baseline,59S201572,True,0,True,False,False,baseline,baseline,59S201572,59S201572,False,cropped,existing_plate_crop,83,72,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_001124.jpg,64U13872,baseline,baseline,64U13872,True,0,True,False,False,baseline,baseline,64U13872,64U13872,False,yolo_plate_dataset,crop_source_bounding_box,293,212,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_001221.jpg,19G100009,baseline,baseline,19G100009,True,0,True,False,False,baseline,baseline,19G100009,19G100009,False,cropped,existing_plate_crop,51,45,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_014849.jpg,47D117237,baseline,baseline,47D117237,True,0,True,False,False,full_z1.15_up2_train_baseline,baseline,47D117237,47D117237,False,yolo_plate_dataset,crop_source_bounding_box,69,57,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_011111.jpg,60LD04088,baseline,baseline,60LD04088,True,0,True,False,False,baseline,baseline,60LD04088,60LD04088,False,cropped,existing_plate_crop,85,44,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_013124.jpg,60FA8438,baseline,baseline,60FA8438,True,0,True,False,False,baseline,full_z1.15_up3_train_baseline,60FA8438,60FA8438,False,cropped,existing_plate_crop,36,43,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_013459.jpg,60LD03450,baseline,baseline,60LD03450,True,0,True,False,False,baseline,baseline,60LD03450,60LD03450,False,cropped,existing_plate_crop,52,39,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_010363.jpg,51F78354,baseline,baseline,51F76354,False,1,False,False,False,baseline,baseline,51F76354,51F76354,False,yolo_plate_dataset,crop_source_bounding_box,70,17,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_012906.jpg,30G31697,baseline,baseline,30G31697,True,0,True,False,False,baseline,baseline,30G31697,30G31697,False,archive_plate_crops_from_coords,existing_plate_crop,92,82,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_007396.jpg,71C251456,baseline,baseline,71C251456,True,0,True,False,False,baseline,baseline,71C251456,71C251456,False,cropped,existing_plate_crop,47,36,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_015772.jpg,51K99992,baseline,baseline,51K99992,True,0,True,False,False,baseline,baseline,51K99992,51K99992,False,cropped,existing_plate_crop,75,22,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_008106.jpg,59U156529,baseline,baseline,59U156529,True,0,True,False,False,baseline,baseline,59U156529,59U156529,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_002236.jpg,59X141819,baseline,baseline,59Y141819,False,1,False,False,False,baseline,baseline,59Y141819,59Y141819,False,archive_plate_crops_from_coords,existing_plate_crop,87,76,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_003952.jpg,61C54432,baseline,baseline,61C54432,True,0,True,False,False,baseline,baseline,61C54432,61C54432,False,cropped,existing_plate_crop,45,31,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_011837.jpg,29C81839,baseline,baseline,29C81839,True,0,True,False,False,baseline,baseline,29C81839,29C81839,False,archive_plate_crops_from_coords,existing_plate_crop,127,35,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_005697.jpg,60C47871,baseline,baseline,60C47871,True,0,True,False,False,baseline,baseline,60C47871,60C47871,False,cropped,existing_plate_crop,70,28,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_013126.jpg,59X391011,baseline,baseline,59X291011,False,1,False,False,False,baseline,baseline,59X291011,59X291011,False,archive_plate_crops_from_coords,existing_plate_crop,107,80,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_005045.jpg,65F103952,baseline,baseline,65F103952,True,0,True,False,False,baseline,baseline,65F103952,65F103952,False,yolo_plate_dataset,crop_source_bounding_box,346,250,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_016596.jpg,60H37399,baseline,baseline,60H37399,True,0,True,False,False,full_z0.93_up3_clahe_clip1_tile4,baseline,60H37399,60H37399,False,cropped,existing_plate_crop,50,49,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_009505.jpg,29H90891,baseline,baseline,29H90891,True,0,True,False,False,baseline,baseline,29H90891,29H90891,False,cropped,existing_plate_crop,39,25,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_006885.jpg,69F104117,baseline,baseline,69F104117,True,0,True,False,False,baseline,baseline,69F104117,69F104117,False,yolo_plate_dataset,crop_source_bounding_box,277,211,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_002371.jpg,50LD12780,baseline,baseline,50LD12780,True,0,True,False,False,baseline,baseline,50LD12780,50LD12780,False,cropped,existing_plate_crop,40,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_007311.jpg,471B142872,baseline,baseline,47B142872,False,1,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,47B142872,47B142872,False,yolo_plate_dataset,crop_source_bounding_box,55,44,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_002836.jpg,59X183235,baseline,baseline,59K183235,False,1,False,False,False,baseline,baseline,59K183235,59K183235,False,archive_plate_crops_from_coords,existing_plate_crop,72,60,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_002248.jpg,59F113230,baseline,baseline,59F113230,True,0,True,False,False,baseline,baseline,59F113230,59F113230,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_010682.jpg,29F01217,baseline,baseline,29F01217,True,0,True,False,False,baseline,baseline,29F01217,29F01217,False,cropped,existing_plate_crop,56,17,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_012630.jpg,19A59745,baseline,baseline,19A59745,True,0,True,False,False,baseline,baseline,19A59745,19A59745,False,cropped,existing_plate_crop,113,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_000904.jpg,51K97982,baseline,baseline,51K97982,True,0,True,False,False,baseline,baseline,51K97982,51K97982,False,cropped,existing_plate_crop,118,32,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_004139.jpg,59X252275,baseline,baseline,59X252225,False,1,False,False,False,full_z0.93_up3_clahe_clip1_tile4,baseline,59X252225,59X252225,False,archive_plate_crops_from_coords,existing_plate_crop,407,375,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_005309.jpg,53R90844,baseline,baseline,53R90844,True,0,True,False,False,baseline,baseline,53R90844,53R90844,False,archive_plate_crops_from_coords,existing_plate_crop,83,70,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_005380.jpg,51K50047,baseline,baseline,51K50047,True,0,True,False,False,baseline,baseline,51K50047,51K50047,False,cropped,existing_plate_crop,47,42,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_007531.jpg,34A67343,baseline,baseline,34A67343,True,0,True,False,False,baseline,baseline,34A67343,34A67343,False,cropped,existing_plate_crop,70,19,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_008799.jpg,50LD20262,baseline,baseline,50LD20262,True,0,True,False,False,baseline,baseline,50LD20262,50LD20262,False,cropped,existing_plate_crop,62,42,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_004115.jpg,59S191667,baseline,baseline,59S191667,True,0,True,False,False,baseline,baseline,59S191667,59S191667,False,yolo_plate_dataset,crop_source_bounding_box,87,74,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_009952.jpg,30F40730,baseline,baseline,30F40730,True,0,True,False,False,baseline,baseline,30F40730,30F40730,False,cropped,existing_plate_crop,66,21,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_003794.jpg,60A2418,baseline,baseline,60A21418,False,1,False,False,False,baseline,baseline,60A21418,60A21418,False,yolo_plate_dataset,crop_source_bounding_box,89,65,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_009447.jpg,29T2471,baseline,baseline,29T2471,True,0,True,False,False,baseline,baseline,29T2471,29T2471,False,archive_plate_crops_from_coords,existing_plate_crop,172,64,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_015415.jpg,59E164516,baseline,baseline,59E164516,True,0,True,False,False,baseline,baseline,59E164516,59E164516,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_001398.jpg,30H55475,baseline,baseline,30H55475,True,0,True,False,False,baseline,baseline,30H55475,30H55475,False,cropped,existing_plate_crop,56,17,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_013761.jpg,65U18790,baseline,baseline,65U18790,True,0,True,False,False,baseline,baseline,65U18790,65U18790,False,yolo_plate_dataset,crop_source_bounding_box,161,109,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_001795.jpg,59L287444,baseline,baseline,59L287444,True,0,True,False,False,baseline,baseline,59L287444,59L287444,False,archive_plate_crops_from_coords,existing_plate_crop,81,39,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_006889.jpg,67M22526,baseline,baseline,67M22526,True,0,True,False,False,baseline,baseline,67M22526,67M22526,False,yolo_plate_dataset,crop_source_bounding_box,137,102,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_007245.jpg,30H05759,baseline,baseline,30H05759,True,0,True,False,False,baseline,baseline,30H05759,30H05759,False,cropped,existing_plate_crop,79,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_017728.jpg,38C18853,baseline,baseline,38C18853,True,0,True,False,False,baseline,baseline,38C18853,38C18853,False,cropped,existing_plate_crop,57,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_010325.jpg,81X98170,baseline,baseline,81K98170,False,1,False,False,False,baseline,baseline,81K98170,81K98170,False,archive_plate_crops_from_coords,existing_plate_crop,43,35,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_006011.jpg,30G14598,baseline,baseline,30G14598,True,0,True,False,False,baseline,baseline,30G14598,30G14598,False,cropped,existing_plate_crop,46,20,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_016529.jpg,47M69618,baseline,baseline,47N69618,False,1,False,False,False,baseline,baseline,47N69618,47N69618,False,yolo_plate_dataset,crop_source_bounding_box,45,32,min_side_32_63
